date,tickers
2013-08-26,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,PM,T,VZ,MRK,AMZN,CSCO,PEP,QCOM,V,INTC,DIS,CMCSA,SLB,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNP,UNH,CVS,AIG,BMY,ABBV,MO,OXY,USB,MMM"
2013-08-27,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,PM,T,VZ,MRK,AMZN,CSCO,PEP,QCOM,V,INTC,CMCSA,DIS,SLB,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,BMY,AIG,MO,ABBV,OXY,USB,MMM"
2013-08-28,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,T,PM,VZ,MRK,AMZN,CSCO,PEP,QCOM,V,INTC,CMCSA,SLB,DIS,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,BMY,AIG,OXY,ABBV,MO,USB,MMM"
2013-08-29,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,VZ,PM,T,MRK,AMZN,CSCO,PEP,QCOM,V,CMCSA,INTC,DIS,SLB,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,BMY,AIG,OXY,MO,ABBV,USB,F"
2013-08-30,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,VZ,T,PM,MRK,AMZN,CSCO,PEP,QCOM,V,CMCSA,INTC,DIS,SLB,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,BMY,AIG,OXY,ABBV,MO,USB,MMM"
2013-09-03,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,PM,T,VZ,MRK,AMZN,CSCO,PEP,QCOM,V,CMCSA,INTC,SLB,DIS,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,CVS,UNP,AIG,BMY,OXY,ABBV,MO,USB,F"
2013-09-04,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,T,PM,VZ,AMZN,MRK,CSCO,PEP,QCOM,CMCSA,INTC,V,SLB,DIS,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,AIG,OXY,BMY,ABBV,MO,F,USB"
2013-09-05,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,PM,AMZN,T,VZ,MRK,CSCO,PEP,QCOM,V,INTC,CMCSA,SLB,DIS,HD,MCD,GILD,AMGN,COP,UPS,BA,AXP,GS,MA,UNH,UNP,AIG,CVS,OXY,ABBV,BMY,MO,F,USB"
2013-09-06,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,PM,AMZN,T,VZ,MRK,CSCO,PEP,QCOM,INTC,V,SLB,CMCSA,DIS,HD,MCD,GILD,COP,AMGN,UPS,BA,AXP,GS,MA,UNH,UNP,CVS,AIG,ABBV,BMY,OXY,MO,F,USB"
2013-09-09,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,AMZN,PM,T,MRK,VZ,CSCO,PEP,QCOM,SLB,INTC,V,CMCSA,DIS,HD,MCD,GILD,COP,AMGN,UPS,BA,AXP,GS,MA,UNH,AIG,UNP,CVS,ABBV,BMY,OXY,MO,F,USB"
2013-09-10,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,AMZN,T,PM,MRK,VZ,CSCO,PEP,QCOM,V,SLB,INTC,CMCSA,DIS,HD,MCD,GILD,COP,AMGN,UPS,BA,GS,AXP,MA,UNH,AIG,UNP,CVS,ABBV,BMY,MO,OXY,F,USB"
2013-09-11,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,PM,AMZN,T,MRK,VZ,CSCO,PEP,V,QCOM,SLB,CMCSA,DIS,INTC,HD,MCD,GILD,COP,AMGN,UPS,BA,GS,AXP,MA,UNH,AIG,UNP,CVS,ABBV,BMY,MO,OXY,F,MMM"
2013-09-12,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,BAC,C,ORCL,GE,PM,T,AMZN,VZ,MRK,CSCO,PEP,V,QCOM,DIS,SLB,CMCSA,INTC,HD,MCD,GILD,AMGN,COP,BA,UPS,AXP,GS,MA,UNH,AIG,CVS,BMY,UNP,ABBV,OXY,MO,F,USB"
2013-09-13,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,BAC,C,ORCL,GE,PM,T,VZ,AMZN,MRK,CSCO,PEP,V,DIS,INTC,QCOM,CMCSA,SLB,HD,GILD,MCD,AMGN,COP,BA,UPS,GS,AXP,MA,UNH,AIG,CVS,BMY,UNP,ABBV,MO,OXY,F,USB"
2013-09-16,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,BAC,C,ORCL,GE,PM,T,VZ,AMZN,MRK,CSCO,PEP,V,DIS,INTC,CMCSA,QCOM,SLB,HD,MCD,GILD,AMGN,BA,COP,UPS,GS,AXP,MA,UNH,BMY,CVS,AIG,ABBV,UNP,MO,OXY,USB,F"
2013-09-17,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,BAC,C,ORCL,GE,PM,T,VZ,AMZN,MRK,CSCO,PEP,V,DIS,INTC,QCOM,CMCSA,SLB,HD,MCD,GILD,BA,AMGN,COP,UPS,GS,AXP,MA,ABBV,BMY,AIG,CVS,UNH,UNP,MO,OXY,F,USB"
2013-09-18,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,C,BAC,ORCL,GE,PM,AMZN,T,VZ,MRK,CSCO,PEP,V,DIS,INTC,QCOM,SLB,CMCSA,HD,GILD,MCD,BA,AMGN,COP,UPS,AXP,GS,MA,BMY,ABBV,AIG,CVS,UNP,UNH,MO,OXY,F,USB"
2013-09-19,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,C,BAC,ORCL,GE,PM,AMZN,T,VZ,MRK,CSCO,PEP,V,INTC,QCOM,SLB,DIS,CMCSA,HD,GILD,MCD,BA,AMGN,COP,UPS,AXP,GS,MA,BMY,ABBV,UNP,AIG,CVS,MO,OXY,UNH,F,MMM"
2013-09-20,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,C,ORCL,BAC,PM,GE,AMZN,T,VZ,MRK,CSCO,V,PEP,INTC,QCOM,CMCSA,DIS,SLB,HD,GILD,MCD,BA,AMGN,COP,UPS,GS,AXP,MA,BMY,ABBV,AIG,UNP,CVS,MO,OXY,UNH,USB,F"
2013-09-23,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,ORCL,BAC,C,GE,PM,AMZN,VZ,T,MRK,CSCO,V,PEP,INTC,QCOM,DIS,CMCSA,SLB,HD,MCD,GILD,BA,COP,AMGN,UPS,MA,AXP,GS,BMY,ABBV,UNP,AIG,UNH,CVS,OXY,MO,MMM,USB"
2013-09-24,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,T,VZ,MRK,CSCO,V,PEP,INTC,QCOM,SLB,DIS,CMCSA,HD,MCD,GILD,BA,COP,AMGN,UPS,MA,AXP,GS,BMY,UNP,ABBV,AIG,UNH,OXY,CVS,MO,MMM,F"
2013-09-25,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,T,VZ,MRK,CSCO,PEP,V,INTC,SLB,QCOM,DIS,CMCSA,HD,MCD,GILD,BA,COP,UPS,AMGN,AXP,MA,GS,BMY,AIG,UNP,ABBV,UNH,OXY,CVS,MO,MMM,F"
2013-09-26,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,IBM,JPM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,T,VZ,MRK,CSCO,V,PEP,SLB,QCOM,INTC,DIS,CMCSA,HD,MCD,GILD,BA,COP,UPS,AMGN,AXP,MA,GS,BMY,AIG,UNP,OXY,UNH,ABBV,CVS,MO,MMM,F"
2013-09-27,"AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,T,VZ,MRK,CSCO,V,PEP,SLB,CMCSA,DIS,QCOM,INTC,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,GS,BMY,OXY,AIG,UNP,UNH,ABBV,CVS,MO,MMM,F"
2013-09-30,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,C,BAC,GE,AMZN,PM,T,VZ,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,UPS,AMGN,MA,AXP,BMY,GS,AIG,OXY,UNP,ABBV,UNH,MO,CVS,MMM"
2013-10-01,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,AMZN,GE,PM,MRK,T,VZ,CSCO,V,PEP,SLB,DIS,QCOM,INTC,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,GS,AIG,ABBV,OXY,UNP,UNH,MO,CVS,F"
2013-10-02,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,MRK,T,VZ,CSCO,PEP,V,SLB,DIS,QCOM,INTC,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,GS,AIG,ABBV,OXY,UNH,UNP,MO,CVS,F"
2013-10-03,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,MRK,VZ,T,CSCO,PEP,V,SLB,QCOM,DIS,INTC,HD,CMCSA,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,GS,ABBV,AIG,OXY,UNH,UNP,MO,CVS,F"
2013-10-04,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,AMZN,GE,PM,VZ,MRK,T,CSCO,PEP,V,SLB,DIS,QCOM,INTC,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,ABBV,AIG,OXY,GS,UNH,UNP,MO,CVS,F"
2013-10-07,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,VZ,T,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,UPS,AMGN,MA,AXP,BMY,OXY,ABBV,AIG,GS,UNH,MO,UNP,CVS,MMM"
2013-10-08,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,PM,MRK,VZ,T,CSCO,PEP,V,SLB,DIS,QCOM,INTC,CMCSA,HD,MCD,GILD,BA,COP,UPS,AMGN,MA,AXP,BMY,OXY,GS,AIG,ABBV,UNH,MO,UNP,CVS,MMM"
2013-10-09,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,AMZN,PM,T,VZ,MRK,PEP,CSCO,V,SLB,INTC,DIS,QCOM,CMCSA,HD,MCD,GILD,BA,COP,UPS,AMGN,MA,AXP,BMY,OXY,GS,ABBV,AIG,UNH,MO,UNP,CVS,MMM"
2013-10-10,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,AMZN,PM,T,VZ,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,UPS,AMGN,MA,AXP,BMY,GS,AIG,OXY,UNH,ABBV,MO,UNP,CVS,USB"
2013-10-11,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,ORCL,BAC,C,GE,AMZN,T,PM,VZ,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,UPS,AMGN,MA,AXP,BMY,GS,AIG,OXY,UNH,ABBV,MO,UNP,CVS,MMM"
2013-10-14,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,AMZN,PM,T,VZ,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,AIG,GS,UNH,OXY,ABBV,MO,UNP,CVS,MMM"
2013-10-15,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,ORCL,C,GE,AMZN,PM,T,VZ,MRK,CSCO,PEP,V,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,AIG,GS,OXY,ABBV,UNH,MO,UNP,CVS,USB"
2013-10-16,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,IBM,PFE,KO,BAC,C,ORCL,GE,AMZN,PM,T,VZ,MRK,PEP,V,CSCO,SLB,INTC,DIS,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,UPS,MA,AXP,BMY,AIG,GS,ABBV,OXY,UNH,MO,UNP,CVS,F"
2013-10-17,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,BAC,C,ORCL,GE,AMZN,VZ,PM,T,MRK,PEP,V,CSCO,SLB,INTC,DIS,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,AXP,MA,UPS,BMY,AIG,ABBV,OXY,GS,MO,CVS,UNH,UNP,F"
2013-10-18,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,BAC,C,GE,AMZN,ORCL,VZ,PM,T,MRK,PEP,V,CSCO,SLB,INTC,DIS,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,MA,UPS,AXP,BMY,AIG,ABBV,OXY,GS,MO,CVS,UNP,F,USB"
2013-10-21,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,C,BAC,ORCL,AMZN,VZ,T,PM,MRK,V,PEP,CSCO,SLB,INTC,DIS,QCOM,CMCSA,HD,GILD,MCD,BA,COP,UPS,MA,AXP,AMGN,BMY,AIG,ABBV,OXY,GS,MO,CVS,UNP,USB,F"
2013-10-22,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,BAC,C,AMZN,ORCL,VZ,PM,T,MRK,PEP,V,SLB,CSCO,DIS,INTC,QCOM,CMCSA,HD,GILD,MCD,BA,COP,AMGN,MA,UPS,AXP,BMY,ABBV,AIG,OXY,GS,MO,CVS,UNP,F,USB"
2013-10-23,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,C,BAC,AMZN,ORCL,VZ,PM,T,MRK,PEP,V,SLB,DIS,CSCO,INTC,QCOM,CMCSA,GILD,HD,BA,MCD,COP,AMGN,UPS,MA,AXP,BMY,AIG,ABBV,MO,GS,OXY,CVS,UNP,USB,F"
2013-10-24,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,AMZN,C,ORCL,BAC,VZ,PM,T,MRK,V,PEP,SLB,DIS,CSCO,INTC,CMCSA,QCOM,HD,GILD,BA,MCD,COP,MA,UPS,AMGN,AXP,BMY,AIG,ABBV,GS,OXY,CVS,MO,UNP,F,MMM"
2013-10-25,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,BAC,C,ORCL,VZ,PM,T,MRK,V,PEP,DIS,SLB,CSCO,INTC,QCOM,CMCSA,HD,GILD,BA,MCD,COP,UPS,AXP,AMGN,MA,BMY,ABBV,AIG,GS,OXY,MO,CVS,UNP,MMM,F"
2013-10-28,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,C,BAC,ORCL,VZ,PM,T,PEP,V,MRK,SLB,DIS,INTC,CSCO,QCOM,CMCSA,HD,GILD,BA,MCD,COP,UPS,AMGN,MA,AXP,BMY,ABBV,AIG,GS,OXY,MO,CVS,MMM,UNP,F"
2013-10-29,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,C,BAC,VZ,PM,T,PEP,V,MRK,SLB,INTC,DIS,CSCO,QCOM,CMCSA,HD,GILD,BA,MCD,COP,UPS,AXP,AMGN,MA,BMY,ABBV,AIG,MO,GS,CVS,OXY,MMM,F,UNP"
2013-10-30,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,C,BAC,VZ,T,PM,PEP,V,MRK,SLB,INTC,DIS,CSCO,QCOM,CMCSA,GILD,HD,BA,MCD,UPS,COP,AXP,AMGN,MA,BMY,ABBV,AIG,GS,MO,CVS,OXY,MMM,UNP,USB"
2013-10-31,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,VZ,T,PM,PEP,MRK,V,SLB,INTC,DIS,CSCO,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,AMGN,AXP,MA,BMY,ABBV,AIG,MO,GS,CVS,OXY,MMM,UNP,USB"
2013-11-01,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,WFC,CVX,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,VZ,T,PM,PEP,MRK,V,SLB,DIS,INTC,CSCO,QCOM,CMCSA,GILD,HD,BA,MCD,UPS,COP,AMGN,MA,AXP,BMY,ABBV,MO,GS,CVS,OXY,AIG,MMM,UNP,USB"
2013-11-04,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,WFC,CVX,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,VZ,T,PM,PEP,MRK,V,SLB,DIS,INTC,CSCO,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,AMGN,MA,AXP,BMY,ABBV,GS,MO,OXY,CVS,AIG,MMM,UNP,USB"
2013-11-05,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,PM,VZ,T,PEP,MRK,V,CSCO,DIS,SLB,INTC,QCOM,CMCSA,GILD,HD,BA,MCD,UPS,COP,MA,AXP,AMGN,BMY,ABBV,MO,GS,CVS,OXY,AIG,MMM,UNP,USB"
2013-11-06,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,PG,WFC,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,PM,VZ,T,PEP,MRK,V,CSCO,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,AXP,BMY,AMGN,MO,GS,ABBV,CVS,OXY,MMM,AIG,UNP,UNH"
2013-11-07,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,PG,WFC,JPM,PFE,IBM,KO,GE,AMZN,ORCL,BAC,C,VZ,PM,T,PEP,MRK,V,CSCO,SLB,INTC,DIS,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,AXP,BMY,AMGN,MO,CVS,ABBV,GS,OXY,MMM,UNP,AIG,UNH"
2013-11-08,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,AMZN,ORCL,BAC,C,VZ,PM,T,PEP,MRK,V,CSCO,SLB,DIS,INTC,CMCSA,QCOM,HD,GILD,BA,MCD,UPS,COP,MA,AXP,BMY,AMGN,MO,ABBV,GS,CVS,OXY,AIG,MMM,UNP,UNH"
2013-11-11,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,GE,AMZN,ORCL,BAC,C,PM,VZ,T,MRK,PEP,V,CSCO,SLB,DIS,INTC,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,AXP,BMY,AMGN,ABBV,GS,CVS,MO,OXY,AIG,MMM,UNP,UNH"
2013-11-12,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,PG,WFC,JPM,PFE,IBM,KO,GE,AMZN,ORCL,BAC,C,VZ,PM,T,MRK,PEP,CSCO,V,INTC,SLB,DIS,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,BMY,AXP,AMGN,CVS,GS,MO,ABBV,OXY,UNP,MMM,AIG,UNH"
2013-11-13,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,PG,WFC,JPM,PFE,IBM,KO,GE,AMZN,ORCL,BAC,C,PM,VZ,T,MRK,PEP,CSCO,V,INTC,SLB,DIS,QCOM,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,AXP,AMGN,BMY,CVS,MO,GS,ABBV,OXY,UNP,AIG,MMM,UNH"
2013-11-14,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,PG,CVX,WFC,JPM,PFE,IBM,KO,AMZN,GE,BAC,ORCL,C,PM,VZ,T,MRK,PEP,V,DIS,SLB,INTC,QCOM,CMCSA,CSCO,HD,GILD,BA,MCD,UPS,COP,MA,AXP,AMGN,BMY,CVS,MO,ABBV,GS,OXY,AIG,MMM,UNP,UNH"
2013-11-15,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,PG,WFC,CVX,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,PM,VZ,T,MRK,PEP,V,DIS,SLB,INTC,QCOM,CSCO,CMCSA,HD,GILD,BA,MCD,UPS,MA,COP,AXP,AMGN,BMY,CVS,MO,ABBV,GS,OXY,AIG,UNP,MMM,UNH"
2013-11-18,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,PG,CVX,WFC,JPM,PFE,IBM,KO,AMZN,GE,ORCL,BAC,C,PM,VZ,T,MRK,PEP,V,DIS,INTC,QCOM,SLB,CSCO,CMCSA,HD,GILD,BA,MCD,UPS,MA,COP,AXP,AMGN,BMY,CVS,ABBV,GS,MO,OXY,UNP,AIG,MMM,UNH"
2013-11-19,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,GE,BAC,ORCL,C,PM,VZ,T,MRK,PEP,V,INTC,DIS,QCOM,SLB,CSCO,CMCSA,HD,GILD,BA,MCD,UPS,MA,COP,AXP,AMGN,BMY,GS,CVS,ABBV,MO,OXY,MMM,AIG,UNP,UNH"
2013-11-20,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,PG,WFC,JPM,PFE,IBM,KO,AMZN,GE,BAC,ORCL,C,VZ,PM,T,MRK,PEP,V,INTC,DIS,QCOM,SLB,CSCO,CMCSA,HD,GILD,BA,MCD,UPS,MA,COP,AXP,AMGN,BMY,CVS,GS,MO,ABBV,OXY,UNP,MMM,AIG,UNH"
2013-11-21,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,BAC,GE,ORCL,C,VZ,T,PM,MRK,PEP,V,INTC,DIS,QCOM,SLB,CSCO,CMCSA,HD,GILD,BA,MCD,UPS,COP,MA,AXP,BMY,AMGN,CVS,GS,ABBV,OXY,MO,UNP,MMM,AIG,UNH"
2013-11-22,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,BAC,GE,ORCL,C,VZ,T,PM,MRK,PEP,V,DIS,QCOM,SLB,INTC,CMCSA,GILD,CSCO,HD,BA,MCD,UPS,MA,COP,AXP,BMY,AMGN,CVS,GS,ABBV,OXY,MO,UNP,AIG,MMM,UNH"
2013-11-25,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,BAC,C,GE,ORCL,VZ,T,MRK,PM,PEP,V,DIS,QCOM,CMCSA,INTC,SLB,GILD,CSCO,HD,BA,MCD,UPS,MA,AXP,COP,BMY,AMGN,CVS,GS,ABBV,MO,OXY,UNP,AIG,MMM,UNH"
2013-11-26,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,KO,AMZN,BAC,GE,C,ORCL,VZ,T,MRK,PM,PEP,V,DIS,QCOM,CMCSA,INTC,SLB,GILD,CSCO,HD,BA,MCD,UPS,MA,AXP,COP,AMGN,BMY,CVS,GS,ABBV,MO,OXY,UNP,MMM,UNH,AIG"
2013-11-27,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,WFC,CVX,PG,JPM,PFE,IBM,KO,AMZN,BAC,GE,ORCL,C,VZ,T,MRK,PM,V,PEP,DIS,QCOM,INTC,CMCSA,SLB,GILD,CSCO,HD,BA,MCD,UPS,MA,AXP,COP,AMGN,BMY,CVS,GS,ABBV,MO,MMM,UNP,AIG,UNH,OXY"
2013-11-29,"MAC,AAPL,XOM,GOOGL,MSFT,JNJ,WMT,CVX,WFC,PG,JPM,PFE,IBM,AMZN,KO,BAC,GE,ORCL,C,VZ,T,MRK,PM,PEP,V,DIS,QCOM,INTC,CMCSA,SLB,GILD,CSCO,HD,BA,MCD,UPS,MA,AXP,COP,AMGN,BMY,CVS,GS,ABBV,MO,MMM,UNP,AIG,UNH,OXY"
